AAAS Afrcn and Afrcn-Amer Stds,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,10702,ANTH,1100,6,11M,3,Biol Anth & Prehistory,MW,12:40 pm-02:05 pm,30,0,30,100,0,100,0,0,0,Kenneth S Latta (P),01/17-05/04,MN 318,Gen Ed Social/Behavioral Sci and Social Studies
NR,15734,ANTH,1100,350,11M,3,Biol Anth & Prehistory Hnrs,MWF,11:30 am-12:25 pm,10,0,10,100,0,100,40,0,40,Edward Maclin (P),01/17-05/04,MN 340,Gen Ed Social/Behavioral Sci and Honors Section and Social Studies
NR,17940,ANTH,1100,351,11M,3,Biol Anth & Prehistory Honors,TR,09:40 am-11:05 am,10,0,10,100,0,100,40,0,40,Katherine Robinson Mickelson (P),01/17-05/04,MN 318,Gen Ed Social/Behavioral Sci and Honors Section and Social Studies
NR,10698,ANTH,1100,M3A,11M,3,Biol Anth & Prehistory Hnrs,,TBA,10,0,10,100,0,100,50,0,50,Katherine Robinson Mickelson (P),01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and Online Anthropology UG and (Tiger Eats Does Not Apply) and Honors Section and UM3D Approved Online Section and Social Studies
NR,10699,ANTH,1100,M50,11M,3,Biol Anth & Prehistory,,TBA,40,0,40,100,0,100,50,0,50,Katherine Robinson Mickelson (P),01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Social Studies
NR,10703,ANTH,1200,1,11M,3,Cultural Anthropology,TR,11:20 am-12:45 pm,44,0,44,100,0,100,0,0,0,John Marshall Gilmore (P),01/17-05/04,MN 340,Gen Ed Social/Behavioral Sci and Social Studies
NR,10705,ANTH,1200,3,11M,3,Cultural Anthropology,MWF,11:30 am-12:25 pm,25,0,25,100,0,100,0,0,0,TBA,01/17-05/04,MN 318,Gen Ed Social/Behavioral Sci and Social Studies
NR,21559,ANTH,1200,4,11M,3,Cultural Anthropology,TR,01:00 pm-02:25 pm,44,0,44,100,0,100,49,0,49,Kathryn A Hicks (P),01/17-05/04,MN 340,Gen Ed Social/Behavioral Sci and Social Studies
NR,10709,ANTH,1200,5,11M,3,Cultural Anthropology,TR,09:40 am-11:05 am,39,0,39,100,0,100,49,0,49,John Marshall Gilmore (P),01/17-05/04,MN 340,Gen Ed Social/Behavioral Sci and Social Studies
NR,28198,ANTH,1200,6,11M,3,Cultural Anthropology,MW,12:40 pm-02:05 pm,15,0,15,100,0,100,0,0,0,Michael Vicente Perez (P),01/17-05/04,MN 204,Gen Ed Social/Behavioral Sci and Social Studies
NR,10711,ANTH,1200,350,11M,3,Cultural Anthropology Honors,TR,01:00 pm-02:25 pm,5,0,5,100,0,100,49,0,49,Kathryn A Hicks (P),01/17-05/04,MN 340,Gen Ed Social/Behavioral Sci and Honors Section and Social Studies
NR,10712,ANTH,1200,351,11M,3,Cultural Anthropology Honors,TR,09:40 am-11:05 am,10,0,10,100,0,100,49,0,49,John Marshall Gilmore (P),01/17-05/04,MN 340,Gen Ed Social/Behavioral Sci and Honors Section and Social Studies
NR,10713,ANTH,1200,M53,11M,3,Cultural Anthropology,,TBA,45,0,45,100,0,100,40,0,40,TBA,03/13-04/26,WEB 100,Gen Ed Social/Behavioral Sci and Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Social Studies and Supplemental Course
NR,10706,ANTH,1200,M54,11M,3,Cultural Anthropology,,TBA,50,0,50,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Social Studies
NR,18434,ANTH,2301,1,11M,4,Fundamentals of Archaeology,TR,11:20 am-12:45 pm,25,0,25,0,0,0,25,0,25,Ryan Michael Parish (P),01/17-05/04,JN 222,
NR,18435,ANTH,2301,111,11M,0,Fundamental of Archaeol Lab,T,02:40 pm-04:20 pm,20,0,20,0,0,0,20,0,20,Ryan Michael Parish (P),01/17-05/04,JN 105,
NR,21717,ANTH,3200,1,11M,3,Culture/Change Around World,MW,02:20 pm-03:45 pm,10,0,10,100,0,100,20,0,20,Kenneth S Latta (P),01/17-05/04,TBA,
NR,27508,ANTH,3200,350,11M,3,Culture/Change Around World H,MW,02:20 pm-03:45 pm,10,0,10,100,0,100,20,0,20,Kenneth S Latta (P),01/17-05/04,TBA,Honors Section
NR,26376,ANTH,3200,M50,11M,3,Culture/Change Around World,,TBA,25,0,25,100,0,100,0,0,0,Kenneth S Latta (P),01/17-05/04,WEB 100,Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,28194,ANTH,3253,1,11M,3,Anthropology of Religion,TR,02:40 pm-04:05 pm,25,0,25,100,0,100,30,0,30,John Marshall Gilmore (P),01/17-05/04,TBA,
NR,28195,ANTH,3253,350,11M,3,Anth of Religion Honors,TR,02:40 pm-04:05 pm,5,0,5,100,0,100,30,0,30,John Marshall Gilmore (P),01/17-05/04,TBA,Honors Section
NR,10717,ANTH,3282,M50,11M,3,American Communities,,TBA,45,0,45,100,0,100,0,0,0,Katherine Robinson Mickelson (P),01/17-05/04,WEB 100,Gen Ed History and Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,25596,ANTH,3500,M3A,11M,3,Anth of Global Health Honors,,TBA,10,0,10,100,0,100,35,0,35,TBA,01/17-05/04,WEB 100,Online Anthropology UG and (Tiger Eats Does Not Apply) and Honors Section and UM3D Approved Online Section
NR,25595,ANTH,3500,M50,11M,3,Anth of Global Health,,TBA,35,0,35,100,0,100,35,0,35,TBA,01/17-05/04,WEB 100,Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,28512,ANTH,3511,M3A,11M,3,Culture/Kin/Family Honors,,TBA,5,0,5,100,0,100,35,0,35,TBA,01/17-05/04,WEB 100,Online Anthropology UG and (Tiger Eats Does Not Apply) and Honors Section and UM3D Approved Online Section
NR,10720,ANTH,3511,M50,11M,3,Culture/Kin/Family,,TBA,50,0,50,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,10721,ANTH,3511,M51,11M,3,Culture/Kin/Family,,TBA,30,0,30,100,0,100,35,0,35,TBA,01/17-05/04,WEB 100,Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,10723,ANTH,4065,1,11M,3,Anthropological Theory,TR,11:20 am-12:45 pm,25,0,25,100,0,100,0,0,0,Edward Maclin (P),01/17-05/04,MN 318,
NR,20189,ANTH,4301,1,11M,3,Archaeology of the Americas,MW,12:40 pm-02:05 pm,30,0,30,100,0,100,30,0,30,Andrew Michael Mickelson (P),01/17-05/04,JN 222,
NR,23550,ANTH,4417,M3A,11M,3,Food/Culture/Power Honors,,TBA,5,0,5,100,0,100,30,0,30,Micah Marie Trapp (P),01/17-05/04,WEB 100,Online Anthropology UG and (Tiger Eats Does Not Apply) and Honors Section and UM3D Approved Online Section
NR,23549,ANTH,4417,M50,11M,3,"Food, Culture, Power",,TBA,17,0,17,100,0,100,30,0,30,Micah Marie Trapp (P),01/17-05/04,WEB 100,Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,26334,ANTH,4418,1,11M,3,Anthropology of Organizations,MW,12:40 pm-02:05 pm,20,0,20,100,0,100,35,0,35,Edward Maclin (P),01/17-05/04,MN 202,
NR,26335,ANTH,4418,350,11M,3,Anthro of Organizations Hnrs,MW,12:40 pm-02:05 pm,10,0,10,100,0,100,35,0,35,Edward Maclin (P),01/17-05/04,MN 202,
NR,28186,ANTH,4419,1,11M,3,Queer Anthropology,TR,01:00 pm-02:25 pm,15,0,15,100,0,100,30,0,30,William James Robertson (P),01/17-05/04,MN 318,
NR,28187,ANTH,4419,350,11M,3,Queer Anthropology Honors,TR,01:00 pm-02:25 pm,5,0,5,100,0,100,30,0,30,William James Robertson (P),01/17-05/04,MN 318,Honors Section
NR,28183,ANTH,4521,1,11M,3,"Culture, Soc & Mental Health",TR,09:40 am-11:05 am,20,0,20,100,0,100,35,0,35,William James Robertson (P),01/17-05/04,MN 320,
NR,28184,ANTH,4521,350,11M,3,"Culture, Soc & Mental Health H",TR,09:40 am-11:05 am,10,0,10,100,0,100,35,0,35,William James Robertson (P),01/17-05/04,MN 320,Honors Section
NR,27108,ANTH,4660,M50,11M,3,Museum Collections,,TBA,15,0,15,100,0,100,25,0,25,Patricia Victoria Podzorski (P),01/17-05/04,WEB 100,Online Anthropology UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,23552,ANTH,6417,M50,11M,3,"Food, Culture, Power",,TBA,8,0,8,100,0,100,30,0,30,Micah Marie Trapp (P),01/17-05/04,WEB 100,Online Anthropology GR and UM3D Approved Online Section
NR,26336,ANTH,6418,1,11M,3,Anthropology of Organizations,MW,12:40 pm-02:05 pm,5,0,5,100,0,100,35,0,35,Edward Maclin (P),01/17-05/04,MN 202,
NR,28188,ANTH,6419,1,11M,3,Queer Anthropology,TR,01:00 pm-02:25 pm,10,0,10,100,0,100,30,0,30,William James Robertson (P),01/17-05/04,MN 318,
NR,28185,ANTH,6521,1,11M,3,"Culture, Soc & Mental Health",TR,09:40 am-11:05 am,5,0,5,100,0,100,35,0,35,William James Robertson (P),01/17-05/04,MN 320,
NR,27112,ANTH,6660,M50,11M,3,Museum Collections,,TBA,25,0,25,100,0,100,25,0,25,Patricia Victoria Podzorski (P),01/17-05/04,WEB 100,Online ANTH/ARTH GR and UM3D Approved Online Section
NR,26930,ANTH,7075,1,11M,3,Methods In Anthropology,W,05:30 pm-08:30 pm,12,0,12,100,0,100,0,0,0,Michael Vicente Perez (P),01/17-05/04,MN 318,
NR,27110,ANTH,7662,M50,11M,3,Museums & Communities,,TBA,25,0,25,100,0,100,25,0,25,Leslie L Luebbers (P),01/17-05/04,WEB 100,Online ANTH/ARTH GR and UM3D Approved Online Section
NR,10760,ANTH,7975,1,11M,3,Directed Indiv Reading,,TBA,5,0,5,100,0,100,0,0,0,Keri V Brondo (P),01/17-05/04,TBA,
NR,10761,ANTH,7975,2,11M,3,Directed Indiv Reading,,TBA,2,0,2,100,0,100,0,0,0,William James Robertson (P),01/17-05/04,TBA,
NR,16715,ANTH,7975,3,11M,3,Directed Indiv Reading,,TBA,3,0,3,100,0,100,0,0,0,Michael Vicente Perez (P),01/17-05/04,TBA,
NR,17238,ANTH,7975,4,11M,2,Directed Indiv Reading,,TBA,3,0,3,100,0,100,0,0,0,Leah Wells Windsor (P),01/17-05/04,TBA,
NR,10763,ANTH,7980,1,11M,3,Directed Indiv Research,,TBA,1,0,1,100,0,100,0,0,0,Keri V Brondo (P),01/17-05/04,TBA,
NR,10764,ANTH,7980,2,11M,3,Directed Indiv Research,,TBA,5,0,5,100,0,100,0,0,0,Edward Maclin (P),01/17-05/04,TBA,
NR,19950,ANTH,7985,2,11M,2,Practicum,,TBA,5,0,5,100,0,100,0,0,0,Micah Marie Trapp (P),01/17-05/04,TBA,
NR,10766,ANTH,7985,3,11M,3,Practicum,,TBA,5,0,5,100,0,100,0,0,0,Kathryn A Hicks (P),01/17-05/04,TBA,
NR,17174,ANTH,7985,4,11M,2,Practicum,,TBA,5,0,5,100,0,100,0,0,0,Amanda Katherine Lambert-Pennington (P),01/17-05/04,TBA,
NR,18693,ANTH,7985,5,11M,2,Practicum,,TBA,5,0,5,100,0,100,0,0,0,"Lindsey Raisa Feldman (P), Keri V Brondo",01/17-05/04,TBA,
NR,10767,ANTH,7985,6,11M,2,Practicum,,TBA,3,0,3,100,0,100,0,0,0,Michael Vicente Perez (P),01/17-05/04,TBA,
NR,18748,ANTH,7985,7,11M,1,Practicum,T,03:00 pm-04:00 pm,12,0,12,100,0,100,0,0,0,Kathryn A Hicks (P),01/17-05/04,MN 322,
NR,20104,ANTH,7985,9,11M,2,Practicum,,TBA,5,0,5,100,0,100,0,0,0,Kathryn A Hicks (P),01/17-05/04,TBA,
NR,22750,ANTH,7985,10,11M,3,Practicum,,TBA,5,0,5,100,0,100,0,0,0,Keri V Brondo (P),01/17-05/04,TBA,
ARCH Architecture,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,23838,ARCH,1111,1,11M,3,Fundamentals of Design Studio,MWF,01:00 pm-04:00 pm,15,0,15,100,0,100,15,0,15,Jennifer Lynn Barker (P),01/17-05/04,JO 407,Course Fee - ARCH
NR,23839,ARCH,1111,2,11M,3,Fundamentals of Design Studio,MWF,01:00 pm-04:00 pm,15,0,15,100,0,100,15,0,15,Jennifer Lynn Barker (P),01/17-05/04,JO 407,Course Fee - ARCH
NR,11107,ARCH,1113,1,11M,3,Design Visualization,MWF,08:00 am-11:00 am,15,0,15,100,0,100,30,0,30,Michael K Chisamore (P),01/17-05/04,JO 303,Course Fee - ARCH
NR,18386,ARCH,1113,2,11M,3,Design Visualization,MWF,08:00 am-11:00 am,15,0,15,100,0,100,30,0,30,Michael K Chisamore (P),01/17-05/04,JO 303,Course Fee - ARCH
NR,23218,ARCH,1211,1,11M,3,History of Architecture 1,TR,09:40 am-11:05 am,30,0,30,100,0,100,0,0,0,Brian Delford Andrews (P),01/17-05/04,JO 303,Course Fee - ARCH
NR,23840,ARCH,2412,1,11M,3,Building Technology 2,M,05:30 pm-08:30 pm,25,0,25,100,0,100,0,0,0,William Randolph (P),01/17-05/04,JO 303,Course Fee - ARCH
,,,,,,,,R,01:00 pm-04:00 pm,,,,,,,,,,William Randolph (P),01/17-05/04,JO 405,Course Fee - ARCH
NR,11111,ARCH,2612,1,11M,3,Computer Apps in Design 2,MW,08:00 am-11:00 am,20,0,20,100,0,100,0,0,0,Andrew Michael Parks (P),01/17-05/04,JO 309,Course Fee - ARCH
NR,11112,ARCH,2712,1,11M,5,Design Studio 2,MWF,01:00 pm-05:00 pm,10,0,10,100,0,100,20,0,20,"Andrew Michael Parks (P), Michael D Hagge",01/17-05/04,JO 307,Course Fee - ARCH
NR,15408,ARCH,2712,2,11M,5,Design Studio 2,MWF,01:00 pm-05:00 pm,10,0,10,100,0,100,20,0,20,"Michael D Hagge (P), Andrew Michael Parks",01/17-05/04,JO 307,Course Fee - ARCH
NR,23841,ARCH,3222,1,11M,3,Contemporary Architecture 1,,TBA,15,0,15,100,0,100,0,0,0,TBA,01/17-05/04,TBA,Course Fee - ARCH
NR,23837,ARCH,3322,1,11M,3,Structural Design 2,TR,01:00 pm-02:25 pm,18,0,18,100,0,100,0,0,0,Jennifer Lynn Barker (P),01/17-05/04,JO 303,Course Fee - ARCH
,,,,,,,,R,02:40 pm-04:05 pm,,,,,,,,,,Jennifer Lynn Barker (P),01/17-05/04,JO 303,Course Fee - ARCH
NR,25097,ARCH,3431,1,11M,3,Professional Practice,TR,08:00 am-09:25 am,30,0,30,100,0,100,0,0,0,Marika Elaine Snider (P),01/17-05/04,JO 303,Course Fee - ARCH
NR,11115,ARCH,3714,1,11M,5,Design Studio 4,MWF,01:00 pm-05:00 pm,8,0,8,100,0,100,21,0,21,"Michael K Chisamore (P), Joyce Selina Love",01/17-05/04,JO 301,Course Fee - ARCH
NR,23221,ARCH,3714,2,11M,5,Design Studio 4,MWF,01:00 pm-05:00 pm,8,0,8,100,0,100,21,0,21,"Michael K Chisamore (P), Joyce Selina Love",01/17-05/04,JO 301,Course Fee - ARCH
NR,11117,ARCH,4021,201,11M,1,Architecture Independent Study,,TBA,5,0,5,100,0,100,0,0,0,Jennifer Lynn Barker (P),03/13-04/26,TBA,Course Fee - ARCH and Supplemental Course
NR,11116,ARCH,4021,203,11M,3,Architecture Independent Study,,TBA,5,0,5,100,0,100,0,0,0,Jennifer Lynn Barker (P),03/13-04/26,TBA,Course Fee - ARCH and Supplemental Course
NR,19491,ARCH,4421,1,11M,3,Sustainable Design,TR,09:40 am-11:05 am,20,0,20,100,0,100,23,0,23,Jennifer Leigh Thompson (P),01/17-05/04,JO 307,Course Fee - ARCH
NR,21000,ARCH,4430,1,11M,1,Internship in Architecture,,TBA,5,0,5,100,0,100,0,0,0,Michael D Hagge (P),01/17-05/04,TBA,Course Fee - ARCH
NR,21084,ARCH,4430,2,11M,3,Internship in Architecture,,TBA,3,0,3,100,0,100,0,0,0,Michael D Hagge (P),01/17-05/04,TBA,Course Fee - ARCH
NR,11134,ARCH,4716,1,11M,5,Design Studio 6,MWF,01:00 pm-05:00 pm,8,0,8,100,0,100,16,0,16,"Jennifer Leigh Thompson (P), Brian Delford Andrews",01/17-05/04,JO 303,Course Fee - ARCH
NR,22625,ARCH,4811,1,11M,3,Parameters Architecture Studio,F,08:00 am-11:00 am,10,0,10,100,0,100,5,0,5,Andrew Michael Parks (P),01/17-05/04,JO 307,Course Fee - ARCH
NR,19492,ARCH,6421,1,11M,3,Sustainable Design,TR,09:40 am-11:05 am,8,0,8,100,0,100,23,0,23,Jennifer Leigh Thompson (P),01/17-05/04,JO 307,Course Fee - ARCH
NR,23223,ARCH,6811,1,11M,3,Parameters Architecture Studio,F,08:00 am-11:00 am,5,0,5,100,0,100,5,0,5,Andrew Michael Parks (P),01/17-05/04,JO 307,Course Fee - ARCH
NR,18387,ARCH,7012,1,11M,3,Advanced Design Seminar 2,F,08:00 am-11:00 am,6,0,6,100,0,100,0,0,0,Andrew Michael Parks (P),01/17-05/04,JO 301,Course Fee - ARCH
NR,19493,ARCH,7021,3,11M,3,Arch Independent Study,,TBA,1,0,1,100,0,100,0,0,0,Marika Elaine Snider (P),01/17-05/04,TBA,Course Fee - ARCH
NR,18700,ARCH,7021,201,11M,3,Arch Independent Study,,TBA,2,0,2,100,0,100,0,0,0,Jennifer Lynn Barker (P),03/13-04/26,TBA,Course Fee - ARCH and Supplemental Course
NR,24104,ARCH,7222,101,11M,3,Contemporary Architecture 2,,TBA,8,0,8,100,0,100,0,0,0,TBA,01/17-05/04,TBA,Course Fee - ARCH
NR,19495,ARCH,7430,1,11M,3,Internship in Architecture,,TBA,3,0,3,100,0,100,0,0,0,Michael D Hagge (P),01/17-05/04,TBA,Course Fee - ARCH
NR,20092,ARCH,7430,2,11M,1,Internship in Architecture,,TBA,3,0,3,100,0,100,0,0,0,Michael D Hagge (P),01/17-05/04,TBA,Course Fee - ARCH
NR,19496,ARCH,7431,1,11M,3,Advanced Professional Practice,T,01:00 pm-04:00 pm,8,0,8,100,0,100,0,0,0,TBA,01/17-05/04,JO 301,Course Fee - ARCH
NR,28732,ARCH,7711,1,11M,6,Advanced Design Studio 1,MWF,01:00 pm-05:00 pm,6,0,6,100,0,100,0,0,0,Brian Delford Andrews (P),01/17-05/04,JO 402,Course Fee - ARCH
NR,18389,ARCH,7712,1,11M,6,Advanced Design Studio 2,MWF,01:00 pm-05:00 pm,10,0,10,100,0,100,0,0,0,Marika Elaine Snider (P),01/17-05/04,JO 314,Course Fee - ARCH
NR,28733,ARCH,7994,1,11M,6,Arch Design-Research Studio,MW,05:30 pm-09:30 pm,6,0,6,100,0,100,0,0,0,TBA,01/17-05/04,JO 300,
,,,,,,,,F,01:00 pm-05:00 pm,,,,,,,,,,TBA,01/17-05/04,TBA,
ARMY Military Science,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,26549,ARMY,1000,101,11M,1,Army Readiness Training Lab,MWF,06:00 am-07:00 am,100,0,100,100,0,100,0,0,0,"Stephanie Smith (P), Travis Michael Jereme Kelly , Christopher T Laws",01/17-05/04,FH TRK,
NR,26550,ARMY,1300,1,11M,2,Agile and Adaptive Leadership,TR,09:40 am-11:05 am,24,0,24,100,0,100,0,0,0,"Stephanie Smith (P), Travis Michael Jereme Kelly",01/17-05/04,MJ 106,
NR,26551,ARMY,1301,101,11M,1,Agile & Adapt Leadership Lab,F,01:00 pm-05:00 pm,30,0,30,100,0,100,0,0,0,"Travis Michael Jereme Kelly (P), Stephanie Smith",01/17-05/04,OFF CAMPUS,
NR,26552,ARMY,2300,1,11M,2,Doctrine and Team Development,,TBA,19,0,19,100,0,100,0,0,0,"Travis Michael Jereme Kelly (P), Stephanie Smith",01/17-05/04,TBA,
NR,26553,ARMY,2301,101,11M,1,Doctrine & Team Develop Lab,F,01:00 pm-05:00 pm,30,0,30,100,0,100,0,0,0,"Travis Michael Jereme Kelly (P), Stephanie Smith",01/17-05/04,OFF CAMPUS,
NR,26558,ARMY,3205,1,11M,2,History of Military Tactics,TR,08:00 am-09:25 am,19,0,19,100,0,100,19,0,19,"Curt Schultheis (P), Stephanie Smith , Frederick Lee Spano",01/17-05/04,HH 107,
NR,26554,ARMY,3300,1,11M,2,Small Unit Leadership,TR,01:00 pm-02:25 pm,24,0,24,100,0,100,0,0,0,"Christopher T Laws (P), Stephanie Smith",01/17-05/04,MJ 106,
NR,26555,ARMY,3301,101,11M,1,Small Unit Leadership Lab,F,01:00 pm-05:00 pm,24,0,24,100,0,100,0,0,0,"Christopher T Laws (P), Stephanie Smith",01/17-05/04,OFF CAMPUS,
NR,26556,ARMY,4300,1,11M,2,Company Grade Leadership,TR,01:00 pm-02:25 pm,19,0,19,100,0,100,0,0,0,"Curt Schultheis , Stephanie Smith",01/17-05/04,HH 107,
NR,26557,ARMY,4301,101,11M,1,Company Grade Leadership Lab,F,01:00 pm-05:00 pm,24,0,24,100,0,100,0,0,0,"Curt Schultheis , Stephanie Smith",01/17-05/04,OFF CAMPUS,
ART Art,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,11148,ART,1030,1,11M,3,Intro to Art,MW,12:40 pm-02:05 pm,75,0,75,100,0,100,0,0,0,Lurlynn Franklin (P),01/17-05/04,TBA,Gen Ed Humanities/Fine Arts and Visual and Performing Arts
NR,11149,ART,1030,2,11M,3,Intro to Art,MW,02:20 pm-03:45 pm,75,0,75,100,0,100,0,0,0,Richard Alexander Lou (P),01/17-05/04,TBA,Gen Ed Humanities/Fine Arts and Visual and Performing Arts
NR,11153,ART,1030,M50,11M,3,Intro to Art,,TBA,25,0,25,100,0,100,0,0,0,Neecole Alisia Gregory (P),01/17-05/04,WEB 100,Gen Ed Humanities/Fine Arts and Online ART & ARTH Gen Ed UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Visual and Performing Arts
NR,26534,ART,1030,M51,11M,3,Intro to Art,,TBA,25,0,25,100,0,100,0,0,0,Allyson A Ross (P),01/17-03/03,WEB 100,Gen Ed Humanities/Fine Arts and Online ART & ARTH Gen Ed UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Visual and Performing Arts
NR,27814,ART,1045,R50,61R,3,Drawing I,,TBA,150,0,150,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,11159,ART,1210,1,11M,3,Foundations Studio I,MW,08:10 am-11:00 am,18,0,18,100,0,100,0,0,0,Lisa Michelle Williamson (P),01/17-05/04,ACB 143,Course Fee - Art and Visual and Performing Arts
NR,11160,ART,1210,2,11M,3,Foundations Studio I,MW,11:30 am-02:20 pm,18,0,18,100,0,100,0,0,0,Lisa Michelle Williamson (P),01/17-05/04,ACB 143,Course Fee - Art and Visual and Performing Arts
NR,11161,ART,1215,1,11M,3,Foundations Studio II,TR,08:10 am-11:00 am,18,0,18,100,0,100,0,0,0,Hamlett Robertson Dobbins (P),01/17-05/04,ACB 143,Course Fee - Art
NR,11163,ART,1215,2,11M,3,Foundations Studio II,MW,02:30 pm-05:20 pm,15,0,15,100,0,100,0,0,0,TBA,01/17-05/04,AB 111,Course Fee - Art
NR,11165,ART,1215,3,11M,3,Foundations Studio II,TR,08:10 am-11:00 am,15,0,15,100,0,100,0,0,0,TBA,01/17-05/04,AB 111,Course Fee - Art
NR,17819,ART,1215,4,11M,3,Foundations Studio II,TR,01:00 pm-03:50 pm,18,0,18,100,0,100,0,0,0,Hamlett Robertson Dobbins (P),01/17-05/04,ACB 143,Course Fee - Art
NR,11164,ART,1215,8,11M,3,Foundations Studio II,MW,05:45 pm-08:35 pm,15,0,15,100,0,100,0,0,0,Rachel Stovall Davis (P),01/17-05/04,AB 111,Course Fee - Art
NR,11236,ART,1311,1,11M,3,Drawing I,TR,08:10 am-11:00 am,18,0,18,100,0,100,0,0,0,April Pierce (P),01/17-05/04,ACB 158,Course Fee - Art and Visual and Performing Arts
NR,11238,ART,1311,2,11M,3,Drawing I,MW,11:30 am-02:20 pm,18,0,18,100,0,100,0,0,0,TBA,01/17-05/04,ACB 158,Course Fee - Art and Visual and Performing Arts
NR,11239,ART,1311,3,11M,3,Drawing I,MW,08:10 am-11:00 am,18,0,18,100,0,100,0,0,0,TBA,01/17-05/04,ACB 158,Course Fee - Art and Visual and Performing Arts
NR,11255,ART,1314,1,11M,3,Drawing II,TR,08:10 am-11:00 am,18,0,18,100,0,100,0,0,0,Bienvenido Howard (P),01/17-05/04,ACB 149,Course Fee - Art
NR,11246,ART,1314,2,11M,3,Drawing II,MW,08:10 am-11:00 am,18,0,18,100,0,100,0,0,0,TBA,01/17-05/04,ACB 149,Course Fee - Art
NR,11247,ART,1314,3,11M,3,Drawing II,MW,11:30 am-02:20 pm,19,0,19,100,0,100,0,0,0,TBA,01/17-05/04,ACB 149,Course Fee - Art
NR,11249,ART,1314,4,11M,3,Drawing II,TR,01:00 pm-03:50 pm,18,0,18,100,0,100,0,0,0,Bienvenido Howard (P),01/17-05/04,ACB 149,Course Fee - Art
NR,11258,ART,2213,1,11M,3,Typographic Design I,TR,08:10 am-11:00 am,20,0,20,100,0,100,0,0,0,Lucas Andrew Charles (P),01/17-05/04,ACB 035,Course Fee - Art
NR,11260,ART,2219,1,11M,3,Visual Thinking,MW,08:10 am-11:00 am,20,0,20,100,0,100,0,0,0,Lucas Andrew Charles (P),01/17-05/04,ACB 035,Course Fee - Art
NR,22006,ART,2223,1,11M,3,Computer Assisted Graphc Des,TR,01:00 pm-03:50 pm,20,0,20,100,0,100,0,0,0,TBA,01/17-05/04,ACB 035,Course Fee - Art
NR,11271,ART,2331,1,11M,3,Painting I,MW,02:30 pm-05:20 pm,15,0,15,100,0,100,0,0,0,James Edgar Jackson (P),01/17-05/04,CFA 205,Course Fee - Art
NR,11273,ART,2351,1,11M,3,Printmaking I,MW,02:30 pm-05:20 pm,12,0,12,100,0,100,0,0,0,Caleb Churchill (P),01/17-05/04,ACB 312,Course Fee - Art
NR,11275,ART,2351,2,11M,3,Printmaking I,TR,04:15 pm-07:05 pm,12,0,12,100,0,100,0,0,0,Maritza Davila (P),01/17-05/04,ACB 312,Course Fee - Art
NR,11277,ART,2511,1,11M,3,Sculpture I,TR,04:15 pm-07:05 pm,12,0,12,100,0,100,0,0,0,Kelsey Quinn Harrison (P),01/17-05/04,AB 113,Course Fee - Art
NR,21653,ART,2511,2,11M,3,Sculpture I,TR,01:00 pm-03:50 pm,12,0,12,100,0,100,0,0,0,Kelsey Quinn Harrison (P),01/17-05/04,AB 113,Course Fee - Art
